timestamp,user,location,component,pid,content,eventid,label
1131566950,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,NORMAL
1131566533,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,NORMAL
1131567209,dn222,dn222/dn222,ntpd,10983.0,"synchronized to 10.100.28.250, stratum 3",E125,NORMAL
1131566922,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,NORMAL
1131567043,tbird-admin1,local@tbird-admin1,ACPI,,DSDT (v001 DELL PE BKC 0x00000001 MSFT 0x0100000e) @ 0x0000000000000000,E10,NORMAL
1707148921,-,webserver,nginx,1335.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1729516095,guest,app,cron,3092.0,suspicious activity observed for user john,ENG,NORMAL
1705448347,root,webserver,sshd,236.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1727175451,user1,dn3,sshd,467.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1718520412,intruder,dbserver,kernel,8390.0,Privilege escalation attempt using sudo exploit,ANOM,ANOMALY
1708163964,service,app,app,2977.0,background job executed successfully,ENG,NORMAL
1713274495,-,webserver,nginx,4746.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1131566846,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,NORMAL
1131567139,cn948,cn948/cn948,ntpd,29836.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1718068929,-,webserver,nginx,1811.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1719169305,-,webserver,nginx,2264.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1734138696,guest,app,scheduler,7653.0,user logout completed,ENG,NORMAL
1131567123,cn989,cn989/cn989,ntpd,2256.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1734403567,root,dn228,sshd,3071.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1709421798,unknown,app,scheduler,9990.0,background job executed successfully,ENG,NORMAL
1721320287,unknown,dbserver,nginx,8932.0,Malware signature matched in /tmp/malicious.bin,ANOM,ANOMALY
1131567043,tbird-admin1,local@tbird-admin1,drivers/usb/input/hid-core.c,,v2.0:USB HID core driver,E143,NORMAL
1731645511,unknown,app,service,4724.0,password change requested,ENG,NORMAL
1131566809,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,NORMAL
1131567043,tbird-admin1,local@tbird-admin1,ACPI,,DSDT (v001 DELL PE BKC 0x00000001 MSFT 0x0100000e) @ 0x0000000000000000,E10,NORMAL
1717953375,unknown,dbserver,app,1927.0,Multiple failed logins from 192.168.1.100: possible brute force,ANOM,ANOMALY
1131566964,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,NORMAL
1717779420,-,webserver,nginx,1333.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1710756296,-,webserver,nginx,2877.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1709676527,admin,app,scheduler,2122.0,configuration updated by admin,ENG,NORMAL
1706109623,-,webserver,nginx,3116.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1710362560,-,webserver,nginx,2224.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1725853384,-,webserver,nginx,1874.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1131567043,tbird-admin1,local@tbird-admin1,ACPI,,RSDT (v001 DELL PE BKC 0x00000001 MSFT 0x0100000a) @ 0x00000000000fd664,E10,NORMAL
1131566988,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,NORMAL
1131567094,aadmin1,src@aadmin1,sendmail,19649.0,"jA9JBWxH019649: from=root, size=1596872, class=0, nrcpts=1, msgid=<200511091911.jA9JBWxH019649@aadmin1>, relay=#7#@localhost",E15,NORMAL
1708182432,intruder,internet,postfix,2981.0,Firewall breach attempt from 203.0.113.55,ANOM,ANOMALY
1131566556,cn737,cn737/cn737,ntpd,29331.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1735429385,root,dn3,sshd,5040.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1713376067,svc,dn73,sshd,1099.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1722349247,-,webserver,nginx,1991.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1131567043,tbird-admin1,local@tbird-admin1,CPU,,L2 cache: 2048K,E63,NORMAL
1721391654,root,dn228,sshd,4728.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1732743643,-,webserver,nginx,1583.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1718902455,-,webserver,nginx,1557.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1131566677,cn846,cn846/cn846,ntpd,27289.0,"synchronized to 10.100.22.250, stratum 3",E125,NORMAL
1716179477,root,dn228,sshd,3558.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1131566681,cn658,cn658/cn658,ntpd,24187.0,"synchronized to 10.100.22.250, stratum 3",E125,NORMAL
1719707959,root,dn228,sshd,4660.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1731043924,unknown,app,scheduler,81.0,user login successful,ENG,NORMAL
1724605081,svc,webserver,sshd,648.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1131567140,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,NORMAL
1721650603,svc,dn228,sshd,3310.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1717598371,service,app,cron,9525.0,configuration updated by admin,ENG,NORMAL
1131567043,tbird-admin1,local@tbird-admin1,usbcore,,registered new driver usbhid,E102,NORMAL
1735242028,admin,app,app,3287.0,password change requested,ENG,NORMAL
1726813894,user1,dn73,sshd,3573.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1131567043,tbird-admin1,local@tbird-admin1,ip_tables,,(C) 2000-2002 Netfilter core team,E1,NORMAL
1726567169,admin,dn228,sshd,5987.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1131566644,cn991,cn991/cn991,ntpd,18491.0,"synchronized to 10.100.22.250, stratum 3",E125,NORMAL
1718477230,root,webserver,app,5053.0,Multiple failed logins from 192.168.1.100: possible brute force,ANOM,ANOMALY
1715620258,intruder,internet,kernel,7821.0,Remote code execution attempt on port 8080,ANOM,ANOMALY
1721675379,unknown,app,service,1022.0,configuration updated by admin,ENG,NORMAL
1709633239,root,dmz,app,6004.0,Remote code execution attempt on port 8080,ANOM,ANOMALY
1710342597,unknown,webserver,sshd,1812.0,SQL injection attempt detected: ' OR 1=1 -- on /login.php,ANOM,ANOMALY
1131567060,tbird-admin1,local@tbird-admin1,xinetd,1798.0,Reading included configuration file: /etc/xinetd.d/krb5-telnet [file=/etc/xinetd.d/krb5-telnet] [line=13],E97,NORMAL
1727017622,service,app,service,3650.0,password change requested,ENG,NORMAL
1721505724,unknown,app,scheduler,6805.0,background job executed successfully,ENG,NORMAL
1734754316,-,webserver,nginx,2772.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1727273154,unknown,dbserver,app,684.0,Malware signature matched in /tmp/malicious.bin,ANOM,ANOMALY
1706520819,unknown,app,service,656.0,suspicious activity observed for user john,ENG,NORMAL
1720712470,admin,dn3,sshd,5670.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1726673458,root,webserver,sshd,2745.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1706160043,user1,dn3,sshd,4407.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1131566568,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,NORMAL
1131566926,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,NORMAL
1131567258,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,NORMAL
1706593889,admin,app,service,3429.0,configuration updated by admin,ENG,NORMAL
1704482361,root,dmz,nginx,445.0,Unauthorized access to /etc/shadow detected,ANOM,ANOMALY
1719982274,-,webserver,nginx,1594.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1719939278,unknown,app,app,9880.0,background job executed successfully,ENG,NORMAL
1131567284,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,NORMAL
1726241777,admin,dn3,sshd,2482.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1732889456,-,webserver,nginx,4908.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1704634981,attacker,dmz,postfix,4365.0,Unauthorized access to /etc/shadow detected,ANOM,ANOMALY
1131567164,cn26,cn26/cn26,ntpd,30974.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1712785994,admin,app,app,5117.0,user logout completed,ENG,NORMAL
1131567117,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,NORMAL
1710288715,-,webserver,nginx,2170.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1131566956,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,NORMAL
1727286648,admin,app,app,9465.0,user logout completed,ENG,NORMAL
1716563681,intruder,internet,postfix,3979.0,SQL injection attempt detected: ' OR 1=1 -- on /login.php,ANOM,ANOMALY
1131566896,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,NORMAL
1131566824,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,NORMAL
1131566983,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,NORMAL
1713687928,root,dn3,sshd,2756.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1717006445,-,webserver,nginx,4718.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1721586935,-,webserver,nginx,3867.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1710494827,svc,dn228,sshd,5829.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1715710166,guest,app,scheduler,340.0,suspicious activity observed for user john,ENG,NORMAL
1727219835,svc,dn73,sshd,3036.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1717320246,admin,app,cron,1546.0,user login successful,ENG,NORMAL
1728993680,admin,app,cron,2976.0,user login successful,ENG,NORMAL
1714049356,-,webserver,nginx,2587.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1715482930,root,dn73,sshd,713.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1727345519,root,webserver,nginx,3528.0,Remote code execution attempt on port 8080,ANOM,ANOMALY
1724014897,service,app,scheduler,5992.0,multiple failed login attempts detected,ENG,NORMAL
1131566858,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,NORMAL
1705706953,intruder,internet,kernel,1616.0,Critical data corruption on block device,ANOM,ANOMALY
1713547743,admin,app,app,5627.0,file downloaded from suspicious domain,ENG,NORMAL
1131566813,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,NORMAL
1131567043,tbird-admin1,local@tbird-admin1,floppy0,,no floppy controllers found,E76,NORMAL
1708028030,service,app,app,3326.0,user login successful,ENG,NORMAL
1728150153,svc,dn3,sshd,5934.0,session opened for user root by (uid=0),AUTH,NORMAL
1131566689,cn373,cn373/cn373,ntpd,10321.0,"synchronized to 10.100.16.250, stratum 3",E125,NORMAL
1708599696,admin,dn73,sshd,2048.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1732377045,service,app,service,3471.0,user logout completed,ENG,NORMAL
1131566840,cn211,cn211/cn211,ntpd,20018.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1731232346,svc,dn228,sshd,5938.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1717787503,root,webserver,sshd,483.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1131566872,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,NORMAL
1733213399,user1,dn228,sshd,5910.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1717729680,-,webserver,nginx,4634.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1131567244,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,NORMAL
1720153612,guest,app,cron,8854.0,suspicious activity observed for user john,ENG,NORMAL
1715307766,unknown,app,service,525.0,background job executed successfully,ENG,NORMAL
1131566670,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,NORMAL
1712100238,intruder,webserver,postfix,6039.0,Privilege escalation attempt using sudo exploit,ANOM,ANOMALY
1712421766,-,webserver,nginx,4429.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1718645089,admin,dn3,sshd,1140.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1726213004,admin,webserver,sshd,3931.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1714705073,-,webserver,nginx,2853.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1734545601,-,webserver,nginx,2987.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1715159697,service,app,scheduler,882.0,background job executed successfully,ENG,NORMAL
1131567103,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,NORMAL
1722261843,-,webserver,nginx,1826.0,"192.168.1.10 - - [21/Jan/2025:10:22:11 +0000] ""POST /login HTTP/1.1"" 401 512",WEB,NORMAL
1131566510,bn946,bn946/bn946,ntpd,15562.0,"synchronized to 10.100.18.250, stratum 3",E125,NORMAL
1131567054,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,NORMAL
1721512870,-,webserver,nginx,3557.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1715021991,admin,app,cron,3103.0,user login successful,ENG,NORMAL
1711722533,root,webserver,sshd,1285.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1131567170,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,NORMAL
1704208220,unknown,internet,sshd,8007.0,Unauthorized access to /etc/shadow detected,ANOM,ANOMALY
1731674318,service,app,scheduler,396.0,password change requested,ENG,NORMAL
1131567158,bn181,bn181/bn181,ntpd,22064.0,"synchronized to 10.100.16.250, stratum 3",E125,NORMAL
1710890408,-,webserver,nginx,4738.0,"198.51.100.7 - - [21/Jan/2025:10:25:30 +0000] ""POST /upload HTTP/1.1"" 200 4096",WEB,NORMAL
1131566886,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,NORMAL
1729986734,-,webserver,nginx,4425.0,"127.0.0.1 - - [21/Jan/2025:10:21:03 +0000] ""GET /index.html HTTP/1.1"" 200 1024",WEB,NORMAL
1709376106,root,dbserver,postfix,5716.0,Malware signature matched in /tmp/malicious.bin,ANOM,ANOMALY
1733378686,-,webserver,nginx,4917.0,"203.0.113.5 - - [21/Jan/2025:10:24:20 +0000] ""GET /admin HTTP/1.1"" 404 128",WEB,NORMAL
1131566594,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,NORMAL
1131566652,bn263,bn263/bn263,ntpd,23720.0,"synchronized to 10.100.16.250, stratum 3",E125,NORMAL
1131566548,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,NORMAL
1716466527,root,dn73,sshd,3578.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1732105570,root,dn228,sshd,4403.0,Failed password for invalid user admin from 192.168.1.10 port 22 ssh2,AUTH,NORMAL
1727415614,root,dn3,sshd,3805.0,Accepted password for user1 from 10.0.0.5 port 53422 ssh2,AUTH,NORMAL
1131566657,tbird-admin1,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,NORMAL
1732519251,root,webserver,kernel,8300.0,Multiple failed logins from 192.168.1.100: possible brute force,ANOM,ANOMALY
1730583102,-,webserver,nginx,2414.0,"10.0.0.5 - - [21/Jan/2025:10:23:14 +0000] ""GET /api/data HTTP/1.1"" 200 2048",WEB,NORMAL
1131566942,dn210,dn210/dn210,ntpd,11163.0,"synchronized to 10.100.24.250, stratum 3",E125,NORMAL
1704221737,admin,dn3,sshd,145.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
1707788270,admin,dn73,sshd,533.0,sudo: pam_unix(sudo:session): session opened for user root by user(uid=0),AUTH,NORMAL
1131566679,cn737,cn737/cn737,ntpd,29331.0,"synchronized to 10.100.16.250, stratum 3",E125,NORMAL
1704988085,root,internet,sshd,3759.0,Unauthorized access to /etc/shadow detected,ANOM,ANOMALY
1725232047,service,app,service,5353.0,password change requested,ENG,NORMAL
1708084653,intruder,internet,app,6097.0,Firewall breach attempt from 203.0.113.55,ANOM,ANOMALY
1131566912,cn132,cn132/cn132,ntpd,29020.0,"synchronized to 10.100.16.250, stratum 3",E125,NORMAL
1131566767,cn346,cn346/cn346,ntpd,12656.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1131566979,cn665,cn665/cn665,ntpd,23982.0,"synchronized to 10.100.20.250, stratum 3",E125,NORMAL
1716034418,unknown,webserver,app,3647.0,SQL injection attempt detected: ' OR 1=1 -- on /login.php,ANOM,ANOMALY
1706721114,unknown,app,cron,3265.0,suspicious activity observed for user john,ENG,NORMAL
1131566932,tbird-sm1,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,NORMAL
1732457504,svc,dn3,sshd,5342.0,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.10,AUTH,NORMAL
